TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,TotalAmount
T00375,2023-11-11,C063,P025,S001,4,0.15,Credit Card,1459.11
T00376,2025-05-28,C139,P039,S002,1,0.05,Bank Transfer,513.89
T00377,2024-05-23,C060,P030,S005,3,0.1,Credit Card,78.95
T00378,2025-02-21,C078,P034,S002,5,0.05,Mobile Money,2033.24
T00379,2024-02-13,C077,P005,S003,1,0.05,Mobile Money,1326.41
T00380,2025-02-16,C143,P010,S004,1,0.1,Mobile Money,1074.71
T00381,2024-10-18,C135,P043,S003,4,0.15,Credit Card,1919.03
T00382,2024-07-27,C077,P021,S004,2,0.15,Credit Card,2086.31
T00383,2025-02-26,C058,P037,S003,2,0.15,Cash,3319.5
T00384,2025-04-29,C144,P007,S004,4,0.05,Mobile Money,5601.66
T00385,2024-11-20,C063,P007,S003,2,0.1,Cash,2653.42
T00386,2024-07-17,C116,P043,S003,1,0.05,Cash,536.2
T00387,2024-04-15,C069,P011,S004,5,0.0,Cash,1242.85
T00388,2023-11-24,C049,P024,S005,5,0.05,Mobile Money,7065.2
T00389,2024-10-19,C054,P020,S003,3,0.0,Credit Card,971.76
T00390,2025-06-10,C049,P048,S001,4,0.05,Credit Card,4622.17
T00391,2024-10-10,C102,P005,S002,5,0.1,Bank Transfer,6282.99
T00392,2024-10-09,C098,P041,S004,5,0.1,Bank Transfer,7357.54
T00393,2024-12-23,C067,P031,S003,5,0.15,Mobile Money,4656.81
T00394,2024-05-07,C026,P001,S004,3,0.05,Bank Transfer,4770.02
T00395,2024-12-16,C081,P025,S004,1,0.05,Credit Card,407.69
T00396,2024-07-25,C005,P049,S003,5,0.15,Bank Transfer,1650.1
T00397,2023-11-17,C040,P029,S002,3,0.05,Mobile Money,4232.39
T00398,2024-10-14,C146,P009,S002,4,0.1,Bank Transfer,443.48
T00399,2023-10-04,C196,P017,S004,4,0.15,Credit Card,4236.77
T00400,2024-01-24,C188,P006,S003,2,0.05,Mobile Money,604.29
T00401,2024-07-27,C048,P047,S005,1,0.0,Cash,1197.18
T00402,2025-05-13,C172,P021,S001,1,0.15,Credit Card,1043.15
T00403,2024-05-04,C162,P029,S002,1,0.05,Cash,1410.8
T00404,2025-01-20,C056,P048,S005,4,0.1,Cash,4378.9
T00405,2024-08-06,C159,P022,S005,4,0.15,Cash,86.94
T00406,2025-05-21,C002,P031,S005,5,0.15,Cash,4656.81
T00407,2025-06-13,C005,P034,S005,3,0.1,Cash,1155.74
T00408,2024-12-22,C129,P015,S004,2,0.0,Cash,540.9
T00409,2025-01-21,C135,P037,S002,2,0.05,Bank Transfer,3710.04
T00410,2024-05-18,C091,P048,S003,4,0.0,Bank Transfer,4865.44
T00411,2024-09-24,C104,P002,S004,5,0.05,Credit Card,3889.11
T00412,2023-10-03,C077,P005,S001,1,0.0,Mobile Money,1396.22
T00413,2024-01-20,C098,P030,S004,5,0.15,Cash,124.27
T00414,2023-09-19,C164,P034,S001,2,0.0,Mobile Money,856.1
T00415,2025-06-13,C112,P029,S003,5,0.0,Cash,7425.25
T00416,2025-04-18,C059,P036,S002,5,0.15,Bank Transfer,6381.2
T00417,2023-10-19,C012,P004,S001,3,0.0,Credit Card,5561.31
T00418,2024-11-12,C081,P033,S001,2,0.05,Mobile Money,3418.04
T00419,2024-01-30,C020,P029,S003,2,0.05,Mobile Money,2821.6
T00420,2024-03-30,C174,P029,S005,3,0.15,Credit Card,3786.88
T00421,2023-11-28,C177,P019,S001,5,0.1,Cash,7933.14
T00422,2025-07-13,C026,P046,S004,2,0.0,Bank Transfer,2330.74
T00423,2023-12-06,C155,P001,S005,5,0.15,Bank Transfer,7113.18
T00424,2024-04-13,C008,P014,S003,4,0.15,Credit Card,4565.35
T00425,2024-10-09,C092,P004,S005,4,0.15,Credit Card,6302.82
T00426,2023-09-11,C175,P024,S005,4,0.0,Bank Transfer,5949.64
T00427,2024-12-10,C064,P030,S001,1,0.1,Credit Card,26.32
T00428,2025-08-30,C098,P033,S002,4,0.1,Bank Transfer,6476.29
T00429,2024-02-18,C028,P010,S001,1,0.1,Mobile Money,1074.71
T00430,2024-03-03,C093,P026,S003,1,0.05,Cash,964.97
T00431,2024-01-10,C048,P015,S004,4,0.15,Cash,919.53
T00432,2023-12-18,C007,P048,S001,3,0.0,Bank Transfer,3649.08
T00433,2024-02-12,C099,P010,S001,3,0.15,Mobile Money,3045.01
T00434,2025-02-21,C200,P030,S001,5,0.05,Credit Card,138.89
T00435,2025-02-20,C176,P028,S004,2,0.05,Bank Transfer,1280.18
T00436,2024-03-16,C078,P011,S003,4,0.05,Cash,944.57
T00437,2024-03-20,C043,P025,S004,3,0.15,Bank Transfer,1094.33
T00438,2025-05-29,C124,P027,S001,3,0.1,Credit Card,3435.02
T00439,2024-05-15,C185,P046,S004,5,0.05,Mobile Money,5535.51
T00440,2023-09-26,C028,P048,S002,3,0.0,Mobile Money,3649.08
T00441,2025-08-28,C086,P012,S005,4,0.1,Mobile Money,4295.12
T00442,2024-08-17,C086,P027,S004,5,0.05,Bank Transfer,6043.09
T00443,2025-04-06,C083,P028,S005,2,0.15,Bank Transfer,1145.43
T00444,2024-04-01,C046,P018,S004,3,0.1,Mobile Money,2915.7
T00445,2025-01-17,C148,P002,S002,3,0.15,Bank Transfer,2087.84
T00446,2024-10-12,C101,P016,S003,1,0.05,Credit Card,1765.81
T00447,2025-05-02,C175,P015,S005,1,0.15,Credit Card,229.88
T00448,2024-03-31,C113,P044,S003,1,0.15,Mobile Money,1093.57
T00449,2025-01-02,C036,P038,S003,2,0.1,Credit Card,660.47
T00450,2025-05-29,C184,P017,S004,4,0.0,Mobile Money,4984.44
T00451,2024-10-24,C154,P041,S004,5,0.15,Mobile Money,6948.79
T00452,2025-03-31,C140,P033,S001,3,0.0,Cash,5396.91
T00453,2024-01-01,C197,P010,S002,3,0.05,Cash,3403.24
T00454,2025-07-01,C145,P036,S004,3,0.15,Cash,3828.72
T00455,2025-07-15,C003,P030,S001,3,0.05,Credit Card,83.33
T00456,2025-01-17,C115,P043,S003,4,0.15,Credit Card,1919.03
T00457,2025-04-27,C089,P045,S001,4,0.0,Bank Transfer,7516.32
T00458,2025-07-04,C107,P035,S001,1,0.05,Bank Transfer,1484.31
T00459,2023-11-07,C080,P015,S003,4,0.05,Mobile Money,1027.71
T00460,2025-03-10,C090,P028,S004,1,0.15,Mobile Money,572.71
T00461,2025-01-15,C082,P012,S001,3,0.0,Cash,3579.27
T00462,2023-12-06,C006,P043,S003,1,0.05,Credit Card,536.2
T00463,2024-11-09,C133,P038,S002,5,0.05,Bank Transfer,1742.92
T00464,2024-06-04,C144,P012,S004,4,0.05,Mobile Money,4533.74
T00465,2024-08-12,C162,P049,S002,2,0.15,Mobile Money,660.04
T00466,2024-10-03,C008,P007,S005,2,0.15,Mobile Money,2506.0
T00467,2024-07-08,C100,P011,S001,2,0.05,Bank Transfer,472.28
T00468,2024-06-11,C193,P028,S001,5,0.0,Credit Card,3368.9
T00469,2024-10-30,C094,P030,S003,2,0.15,Cash,49.71
T00470,2025-06-04,C068,P048,S004,5,0.1,Mobile Money,5473.62
T00471,2023-11-04,C157,P049,S004,5,0.0,Bank Transfer,1941.3
T00472,2024-12-09,C091,P019,S004,5,0.05,Bank Transfer,8373.87
T00473,2024-09-26,C158,P013,S005,1,0.05,Bank Transfer,1078.06
T00474,2024-01-06,C031,P026,S002,3,0.0,Credit Card,3047.28
T00475,2025-03-13,C096,P003,S002,5,0.15,Mobile Money,1434.93
T00476,2024-05-29,C153,P016,S002,5,0.15,Mobile Money,7899.69
T00477,2025-03-27,C048,P029,S004,5,0.05,Credit Card,7053.99
T00478,2024-06-23,C126,P013,S003,2,0.05,Bank Transfer,2156.12
T00479,2024-11-09,C116,P025,S005,1,0.1,Cash,386.24
T00480,2024-12-08,C125,P004,S002,2,0.15,Mobile Money,3151.41
T00481,2024-12-26,C105,P032,S004,4,0.15,Mobile Money,1036.01
T00482,2024-07-05,C043,P006,S001,5,0.0,Credit Card,1590.25
T00483,2023-09-16,C075,P009,S001,3,0.05,Bank Transfer,351.09
T00484,2025-08-30,C044,P029,S004,5,0.15,Cash,6311.46
T00485,2025-08-13,C147,P028,S001,3,0.1,Cash,1819.21
T00486,2024-10-28,C195,P027,S004,5,0.05,Mobile Money,6043.09
T00487,2024-04-13,C027,P013,S002,3,0.0,Mobile Money,3404.4
T00488,2024-04-23,C068,P012,S003,1,0.15,Cash,1014.13
T00489,2025-03-19,C199,P009,S002,2,0.1,Mobile Money,221.74
T00490,2025-05-29,C043,P043,S005,2,0.05,Credit Card,1072.4
T00491,2024-10-13,C016,P028,S005,3,0.1,Credit Card,1819.21
T00492,2025-04-29,C083,P004,S003,3,0.1,Cash,5005.18
T00493,2025-03-09,C035,P048,S004,1,0.1,Credit Card,1094.72
T00494,2024-01-06,C180,P034,S002,2,0.05,Bank Transfer,813.3
T00495,2024-07-18,C064,P019,S004,4,0.05,Bank Transfer,6699.1
T00496,2024-10-05,C161,P043,S004,4,0.15,Cash,1919.03
T00497,2025-01-05,C163,P042,S001,4,0.1,Bank Transfer,1633.03
T00498,2024-06-19,C117,P029,S004,3,0.0,Cash,4455.15
T00499,2025-08-13,C188,P030,S004,3,0.0,Mobile Money,87.72
T00500,2024-04-25,C056,P050,S004,2,0.15,Bank Transfer,1775.89
T00501,2023-12-04,C083,P004,S003,3,0.05,Mobile Money,5283.24
T00502,2025-07-18,C088,P035,S001,1,0.0,Mobile Money,1562.43
T00503,2024-11-26,C005,P015,S001,2,0.15,Mobile Money,459.76
T00504,2025-08-28,C001,P029,S004,2,0.05,Bank Transfer,2821.6
T00505,2025-04-25,C041,P045,S003,1,0.1,Bank Transfer,1691.17
T00506,2023-12-12,C022,P033,S003,2,0.0,Mobile Money,3597.94
T00507,2025-01-31,C161,P045,S003,2,0.15,Cash,3194.44
T00508,2024-08-28,C181,P018,S001,1,0.05,Mobile Money,1025.9
T00509,2025-07-03,C020,P029,S002,5,0.05,Mobile Money,7053.99
T00510,2023-12-28,C003,P007,S001,3,0.0,Mobile Money,4422.36
T00511,2024-02-16,C178,P011,S002,4,0.0,Credit Card,994.28
T00512,2024-01-03,C099,P019,S001,1,0.0,Bank Transfer,1762.92
T00513,2024-12-13,C095,P043,S003,2,0.15,Credit Card,959.51
T00514,2025-08-15,C165,P004,S002,1,0.0,Credit Card,1853.77
T00515,2025-01-01,C113,P002,S003,2,0.05,Mobile Money,1555.64
T00516,2023-12-02,C158,P038,S004,2,0.0,Cash,733.86
T00517,2024-06-02,C036,P050,S001,5,0.15,Bank Transfer,4439.72
T00518,2024-07-13,C110,P023,S003,2,0.05,Bank Transfer,3569.09
T00519,2025-08-25,C166,P042,S001,2,0.1,Cash,816.52
T00520,2025-08-24,C169,P040,S003,2,0.05,Mobile Money,3316.66
T00521,2024-09-01,C076,P028,S001,2,0.15,Mobile Money,1145.43
T00522,2023-12-23,C029,P001,S002,4,0.0,Cash,6694.76
T00523,2025-08-12,C093,P046,S003,2,0.15,Mobile Money,1981.13
T00524,2024-01-25,C094,P049,S005,2,0.15,Cash,660.04
T00525,2024-08-18,C005,P016,S005,1,0.0,Bank Transfer,1858.75
T00526,2024-10-21,C056,P010,S001,1,0.15,Bank Transfer,1015.0
T00527,2024-11-26,C161,P047,S005,4,0.15,Mobile Money,4070.41
T00528,2024-05-28,C022,P047,S005,5,0.05,Bank Transfer,5686.6
T00529,2025-04-30,C022,P031,S003,1,0.05,Credit Card,1040.93
T00530,2025-05-14,C138,P014,S003,4,0.0,Bank Transfer,5371.0
T00531,2023-10-14,C179,P030,S004,2,0.0,Credit Card,58.48
T00532,2025-04-23,C023,P031,S004,1,0.15,Cash,931.36
T00533,2023-11-22,C080,P023,S002,1,0.0,Credit Card,1878.47
T00534,2025-06-30,C180,P048,S001,2,0.15,Bank Transfer,2067.81
T00535,2024-03-13,C134,P017,S005,3,0.05,Bank Transfer,3551.41
T00536,2023-09-16,C033,P047,S003,1,0.0,Bank Transfer,1197.18
T00537,2024-11-18,C110,P032,S003,5,0.0,Bank Transfer,1523.55
T00538,2025-05-24,C183,P026,S005,1,0.15,Mobile Money,863.4
T00539,2025-07-31,C131,P009,S003,1,0.15,Credit Card,104.71
T00540,2024-09-18,C095,P021,S002,3,0.0,Cash,3681.72
T00541,2024-08-23,C059,P024,S005,1,0.0,Cash,1487.41
T00542,2025-08-28,C063,P004,S001,4,0.1,Mobile Money,6673.57
T00543,2024-03-08,C039,P008,S002,1,0.15,Credit Card,93.31
T00544,2023-10-29,C083,P039,S002,4,0.1,Bank Transfer,1947.38
T00545,2025-01-09,C020,P040,S005,3,0.0,Cash,5236.83
T00546,2025-06-15,C046,P006,S002,5,0.0,Mobile Money,1590.25
T00547,2023-11-24,C018,P042,S004,3,0.1,Bank Transfer,1224.77
T00548,2023-09-18,C023,P047,S005,4,0.0,Bank Transfer,4788.72
T00549,2023-12-26,C052,P031,S003,5,0.1,Credit Card,4930.74
T00550,2024-12-16,C119,P047,S003,5,0.15,Credit Card,5088.02
T00551,2023-12-25,C188,P050,S005,2,0.05,Cash,1984.82
T00552,2025-02-14,C105,P009,S001,2,0.1,Cash,221.74
T00553,2024-10-10,C086,P031,S001,4,0.1,Cash,3944.59
T00554,2024-06-19,C053,P029,S005,2,0.15,Mobile Money,2524.58
T00555,2025-02-18,C016,P046,S002,3,0.0,Cash,3496.11
T00556,2025-02-03,C060,P024,S005,4,0.1,Mobile Money,5354.68
T00557,2024-10-13,C192,P045,S001,5,0.0,Credit Card,9395.4
T00558,2024-11-03,C164,P045,S004,1,0.0,Mobile Money,1879.08
T00559,2024-01-25,C170,P004,S002,2,0.1,Bank Transfer,3336.79
T00560,2024-07-23,C081,P029,S004,3,0.1,Mobile Money,4009.64
T00561,2024-11-20,C070,P050,S002,1,0.05,Credit Card,992.41
T00562,2023-09-14,C200,P036,S005,1,0.05,Cash,1426.39
T00563,2024-05-07,C043,P039,S004,4,0.1,Mobile Money,1947.38
T00564,2024-04-07,C031,P049,S005,3,0.05,Mobile Money,1106.54
T00565,2025-07-17,C079,P036,S004,3,0.0,Cash,4504.38
T00566,2024-03-16,C041,P006,S003,5,0.0,Credit Card,1590.25
T00567,2024-03-23,C084,P031,S002,1,0.05,Bank Transfer,1040.93
T00568,2025-04-01,C102,P045,S005,1,0.1,Bank Transfer,1691.17
T00569,2024-07-27,C045,P037,S001,4,0.15,Credit Card,6639.01
T00570,2024-03-11,C025,P011,S004,1,0.05,Cash,236.14
T00571,2023-12-16,C004,P003,S001,2,0.05,Credit Card,641.5
T00572,2025-07-30,C103,P050,S003,1,0.1,Cash,940.18
T00573,2025-07-12,C006,P012,S001,2,0.15,Credit Card,2028.25
T00574,2023-12-07,C024,P014,S003,1,0.0,Mobile Money,1342.75
T00575,2025-03-29,C013,P020,S002,5,0.15,Mobile Money,1376.66
T00576,2024-07-12,C128,P049,S001,4,0.15,Credit Card,1320.08
T00577,2025-01-05,C091,P037,S002,2,0.1,Bank Transfer,3514.77
T00578,2024-12-19,C115,P028,S002,1,0.05,Bank Transfer,640.09
T00579,2024-01-09,C128,P018,S004,5,0.15,Cash,4589.53
T00580,2023-09-30,C023,P046,S003,4,0.05,Mobile Money,4428.41
T00581,2025-01-01,C052,P025,S005,2,0.0,Mobile Money,858.3
T00582,2025-07-01,C183,P047,S003,4,0.15,Bank Transfer,4070.41
T00583,2025-04-25,C145,P047,S005,3,0.15,Bank Transfer,3052.81
T00584,2024-10-01,C047,P050,S001,3,0.05,Cash,2977.22
T00585,2024-03-21,C200,P027,S003,1,0.15,Bank Transfer,1081.4
T00586,2024-02-02,C197,P039,S005,2,0.05,Cash,1027.79
T00587,2024-05-14,C064,P017,S002,3,0.0,Credit Card,3738.33
T00588,2024-01-13,C148,P019,S004,3,0.05,Credit Card,5024.32
T00589,2025-04-02,C061,P025,S005,3,0.1,Cash,1158.7
T00590,2024-12-09,C181,P047,S003,5,0.05,Credit Card,5686.6
T00591,2024-05-04,C127,P011,S005,3,0.05,Mobile Money,708.42
T00592,2024-02-03,C010,P005,S001,1,0.05,Credit Card,1326.41
T00593,2025-03-31,C006,P015,S005,4,0.0,Bank Transfer,1081.8
T00594,2025-07-16,C158,P024,S002,2,0.1,Credit Card,2677.34
T00595,2023-09-12,C083,P028,S001,1,0.05,Credit Card,640.09
T00596,2024-12-06,C199,P008,S001,5,0.1,Cash,494.01
T00597,2024-08-20,C096,P039,S004,5,0.0,Bank Transfer,2704.7
T00598,2024-12-27,C078,P043,S003,2,0.05,Mobile Money,1072.4
T00599,2024-03-29,C164,P040,S004,3,0.05,Bank Transfer,4974.99
T00600,2025-08-16,C058,P050,S005,2,0.15,Bank Transfer,1775.89
T00601,2025-06-10,C188,P016,S003,2,0.05,Cash,3531.62
T00602,2024-06-05,C180,P020,S005,4,0.0,Credit Card,1295.68
T00603,2024-06-25,C155,P009,S003,5,0.05,Cash,585.15
T00604,2023-11-26,C128,P032,S002,3,0.0,Credit Card,914.13
T00605,2024-07-01,C089,P003,S003,2,0.0,Bank Transfer,675.26
T00606,2024-03-04,C115,P036,S001,3,0.05,Credit Card,4279.16
T00607,2025-05-28,C178,P015,S001,3,0.1,Cash,730.21
T00608,2024-06-05,C185,P003,S001,1,0.15,Mobile Money,286.99
T00609,2023-09-25,C188,P044,S004,2,0.15,Mobile Money,2187.13
T00610,2024-04-05,C097,P026,S003,5,0.15,Cash,4316.98
T00611,2025-05-12,C123,P010,S005,2,0.05,Mobile Money,2268.83
T00612,2024-04-26,C019,P030,S001,3,0.0,Bank Transfer,87.72
T00613,2025-08-31,C067,P013,S001,1,0.1,Credit Card,1021.32
T00614,2025-07-29,C097,P025,S002,1,0.0,Bank Transfer,429.15
T00615,2024-02-28,C153,P033,S005,4,0.0,Mobile Money,7195.88
T00616,2025-01-10,C168,P023,S002,5,0.15,Credit Card,7983.5
T00617,2024-01-23,C014,P007,S001,3,0.05,Credit Card,4201.24
T00618,2025-08-08,C105,P036,S005,5,0.1,Bank Transfer,6756.57
T00619,2024-07-02,C077,P017,S002,1,0.0,Mobile Money,1246.11
T00620,2024-08-21,C147,P034,S005,4,0.05,Cash,1626.59
T00621,2024-08-27,C093,P040,S001,4,0.0,Bank Transfer,6982.44
T00622,2024-03-06,C170,P016,S005,4,0.05,Cash,7063.25
T00623,2025-03-12,C007,P020,S002,2,0.1,Cash,583.06
T00624,2024-09-21,C122,P020,S001,3,0.15,Mobile Money,826.0
T00625,2023-12-07,C126,P038,S003,1,0.15,Credit Card,311.89
T00626,2023-11-17,C095,P020,S004,3,0.05,Mobile Money,923.17
T00627,2025-06-24,C012,P016,S003,4,0.15,Bank Transfer,6319.75
T00628,2024-10-07,C058,P041,S003,5,0.0,Credit Card,8175.05
T00629,2025-01-22,C193,P031,S001,1,0.1,Mobile Money,986.15
T00630,2024-03-04,C194,P018,S005,2,0.0,Mobile Money,2159.78
T00631,2023-11-12,C134,P008,S004,5,0.15,Credit Card,466.56
T00632,2024-08-30,C122,P031,S003,1,0.15,Cash,931.36
T00633,2025-07-16,C129,P010,S005,5,0.05,Cash,5672.07
T00634,2024-12-24,C194,P048,S004,2,0.05,Credit Card,2311.08
T00635,2024-01-18,C050,P044,S002,1,0.15,Cash,1093.57
T00636,2024-12-17,C175,P011,S004,2,0.05,Bank Transfer,472.28
T00637,2023-09-10,C082,P008,S001,1,0.15,Mobile Money,93.31
T00638,2024-09-20,C142,P008,S003,3,0.15,Cash,279.94
T00639,2024-04-03,C180,P018,S005,5,0.15,Cash,4589.53
T00640,2023-12-23,C107,P039,S002,2,0.0,Cash,1081.88
T00641,2024-02-14,C145,P038,S001,3,0.1,Mobile Money,990.71
T00642,2024-04-01,C068,P037,S004,4,0.15,Cash,6639.01
T00643,2024-02-12,C045,P043,S003,4,0.05,Mobile Money,2144.8
T00644,2024-04-26,C010,P014,S004,3,0.05,Cash,3826.84
T00645,2024-02-20,C191,P041,S004,3,0.1,Cash,4414.53
T00646,2025-03-18,C087,P037,S003,3,0.1,Mobile Money,5272.16
T00647,2023-12-04,C179,P041,S001,2,0.05,Bank Transfer,3106.52
T00648,2025-01-18,C191,P033,S004,3,0.1,Mobile Money,4857.22
T00649,2025-09-02,C155,P043,S001,2,0.15,Credit Card,959.51
T00650,2025-07-05,C105,P016,S004,5,0.1,Cash,8364.38
T00651,2023-11-08,C132,P045,S002,1,0.1,Mobile Money,1691.17
T00652,2024-04-25,C035,P025,S005,5,0.0,Credit Card,2145.75
T00653,2024-06-16,C050,P044,S002,1,0.05,Cash,1222.22
T00654,2024-03-23,C117,P045,S001,3,0.05,Bank Transfer,5355.38
T00655,2025-01-09,C095,P021,S004,5,0.15,Cash,5215.77
T00656,2024-11-27,C175,P009,S001,2,0.1,Mobile Money,221.74
T00657,2024-10-28,C153,P015,S004,2,0.15,Bank Transfer,459.76
T00658,2024-12-14,C089,P046,S002,3,0.0,Bank Transfer,3496.11
T00659,2024-08-12,C008,P036,S004,1,0.05,Credit Card,1426.39
T00660,2023-12-05,C057,P023,S002,2,0.1,Mobile Money,3381.25
T00661,2024-10-04,C132,P024,S001,1,0.15,Credit Card,1264.3
T00662,2024-06-06,C166,P014,S002,5,0.0,Credit Card,6713.75
T00663,2024-02-21,C065,P004,S005,3,0.1,Mobile Money,5005.18
T00664,2025-03-21,C097,P032,S003,4,0.1,Credit Card,1096.96
T00665,2025-04-11,C120,P003,S003,5,0.15,Cash,1434.93
T00666,2024-01-27,C002,P018,S005,3,0.1,Bank Transfer,2915.7
T00667,2025-07-12,C176,P021,S001,4,0.0,Bank Transfer,4908.96
T00668,2023-11-23,C071,P048,S003,3,0.1,Bank Transfer,3284.17
T00669,2023-12-01,C049,P032,S002,5,0.05,Cash,1447.37
T00670,2024-11-10,C154,P001,S004,3,0.05,Cash,4770.02
T00671,2024-08-05,C168,P010,S004,3,0.1,Mobile Money,3224.12
T00672,2024-01-09,C104,P023,S004,1,0.05,Bank Transfer,1784.55
T00673,2024-03-16,C186,P038,S002,5,0.15,Bank Transfer,1559.45
T00674,2025-04-16,C130,P021,S003,2,0.05,Bank Transfer,2331.76
T00675,2024-11-14,C025,P036,S004,2,0.1,Credit Card,2702.63
T00676,2024-06-11,C175,P027,S003,1,0.05,Bank Transfer,1208.62
T00677,2023-11-17,C058,P029,S003,4,0.1,Bank Transfer,5346.18
T00678,2024-10-12,C067,P008,S005,3,0.15,Cash,279.94
T00679,2024-02-18,C121,P027,S001,5,0.0,Mobile Money,6361.15
T00680,2025-08-07,C050,P039,S005,1,0.15,Bank Transfer,459.8
T00681,2024-04-18,C106,P020,S001,2,0.05,Credit Card,615.45
T00682,2023-09-16,C088,P013,S004,5,0.15,Credit Card,4822.9
T00683,2025-07-04,C081,P030,S002,1,0.15,Bank Transfer,24.85
T00684,2024-09-02,C162,P008,S002,3,0.0,Cash,329.34
T00685,2024-09-14,C116,P050,S003,2,0.05,Credit Card,1984.82
T00686,2023-09-29,C126,P014,S001,2,0.15,Mobile Money,2282.67
T00687,2025-07-29,C104,P032,S004,4,0.15,Cash,1036.01
T00688,2025-06-17,C010,P041,S005,2,0.1,Cash,2943.02
T00689,2024-01-18,C083,P028,S005,2,0.0,Cash,1347.56
T00690,2024-05-15,C161,P031,S002,2,0.1,Bank Transfer,1972.3
T00691,2024-12-06,C034,P016,S001,4,0.1,Credit Card,6691.5
T00692,2025-06-19,C017,P033,S001,3,0.1,Mobile Money,4857.22
T00693,2023-10-30,C187,P024,S005,5,0.1,Mobile Money,6693.34
T00694,2025-06-24,C176,P019,S002,3,0.15,Bank Transfer,4495.45
T00695,2024-06-30,C193,P050,S002,2,0.15,Cash,1775.89
T00696,2023-09-28,C059,P050,S002,2,0.05,Cash,1984.82
T00697,2024-03-12,C151,P028,S005,2,0.0,Bank Transfer,1347.56
T00698,2023-09-30,C183,P035,S001,4,0.1,Cash,5624.75
T00699,2024-02-19,C153,P031,S001,1,0.0,Cash,1095.72
T00700,2024-03-09,C177,P039,S001,4,0.15,Mobile Money,1839.2
T00701,2023-10-01,C032,P001,S005,3,0.15,Credit Card,4267.91
T00702,2024-03-30,C053,P039,S001,3,0.15,Cash,1379.4
T00703,2025-06-13,C170,P025,S005,3,0.05,Mobile Money,1223.08
T00704,2023-10-08,C027,P008,S005,5,0.0,Bank Transfer,548.9
T00705,2024-05-23,C030,P007,S001,4,0.05,Credit Card,5601.66
T00706,2024-04-19,C200,P014,S003,5,0.05,Bank Transfer,6378.06
T00707,2024-02-14,C181,P005,S004,3,0.05,Cash,3979.23
T00708,2024-11-25,C141,P038,S004,2,0.15,Bank Transfer,623.78
T00709,2024-04-10,C061,P032,S001,1,0.0,Cash,304.71
T00710,2024-06-03,C147,P006,S004,2,0.0,Cash,636.1
T00711,2024-06-05,C186,P027,S001,3,0.05,Mobile Money,3625.86
T00712,2024-02-03,C076,P001,S003,4,0.0,Cash,6694.76
T00713,2024-06-26,C045,P008,S001,3,0.1,Bank Transfer,296.41
T00714,2023-12-20,C110,P021,S001,1,0.0,Cash,1227.24
T00715,2023-10-01,C036,P029,S002,3,0.1,Mobile Money,4009.64
T00716,2025-08-21,C160,P044,S003,1,0.1,Bank Transfer,1157.9
T00717,2024-05-08,C047,P049,S001,4,0.15,Mobile Money,1320.08
T00718,2025-07-25,C070,P050,S004,4,0.15,Credit Card,3551.78
T00719,2025-07-24,C029,P038,S002,1,0.05,Cash,348.58
T00720,2025-04-13,C107,P017,S005,4,0.15,Credit Card,4236.77
T00721,2024-06-24,C157,P001,S004,3,0.0,Credit Card,5021.07
T00722,2025-05-12,C124,P018,S004,1,0.15,Mobile Money,917.91
T00723,2024-07-26,C012,P015,S001,3,0.1,Cash,730.21
T00724,2025-06-14,C181,P015,S005,5,0.05,Bank Transfer,1284.64
T00725,2024-03-20,C133,P034,S005,5,0.0,Mobile Money,2140.25
T00726,2024-05-26,C170,P037,S002,4,0.1,Mobile Money,7029.54
T00727,2023-11-13,C039,P035,S005,5,0.0,Cash,7812.15
T00728,2024-06-30,C165,P014,S002,5,0.15,Mobile Money,5706.69
T00729,2025-04-20,C043,P019,S001,4,0.1,Credit Card,6346.51
T00730,2024-10-01,C085,P026,S003,1,0.05,Mobile Money,964.97
T00731,2025-04-05,C104,P019,S002,1,0.15,Mobile Money,1498.48
T00732,2025-07-30,C147,P004,S004,1,0.15,Mobile Money,1575.7
T00733,2024-09-01,C081,P002,S001,4,0.0,Cash,3275.04
T00734,2023-11-19,C104,P040,S004,1,0.0,Cash,1745.61
T00735,2025-03-02,C155,P005,S005,3,0.05,Mobile Money,3979.23
T00736,2025-08-16,C088,P047,S003,1,0.05,Mobile Money,1137.32
T00737,2024-01-08,C085,P016,S005,5,0.15,Bank Transfer,7899.69
T00738,2024-08-13,C184,P040,S004,1,0.0,Credit Card,1745.61
T00739,2024-11-28,C001,P005,S003,3,0.1,Bank Transfer,3769.79
T00740,2023-10-08,C180,P037,S001,1,0.05,Mobile Money,1855.02
T00741,2023-10-12,C036,P049,S004,1,0.1,Credit Card,349.43
T00742,2024-05-09,C049,P017,S001,4,0.05,Mobile Money,4735.22
T00743,2024-03-19,C049,P004,S003,1,0.15,Cash,1575.7
T00744,2024-06-12,C163,P042,S005,1,0.15,Mobile Money,385.58
T00745,2024-04-09,C169,P023,S005,5,0.05,Mobile Money,8922.73
T00746,2025-03-01,C002,P037,S005,1,0.15,Mobile Money,1659.75
T00747,2023-09-28,C131,P008,S002,5,0.05,Credit Card,521.45
T00748,2024-11-12,C027,P022,S004,5,0.1,Mobile Money,115.06
T00749,2023-12-07,C108,P010,S005,2,0.1,Mobile Money,2149.42
T00750,2024-12-30,C088,P004,S003,4,0.05,Credit Card,7044.33
